,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
146,15,pond_PCA,distance,2646,17702,888,2587,0.8541325609704907,0.7487266553480475,0.5056373017389643,0.6036272385080416,0.9522323830016137
147,15,pond_PCA,weights_sqr,2706,17622,968,2527,0.8532930361415438,0.7365269461077845,0.517103000191095,0.6076119905692153,0.9479289940828403
148,15,pond_PCA,weights_sqr4,2803,17348,1242,2430,0.8458632414053646,0.6929542645241038,0.5356392126887063,0.6042250485018322,0.9331898870360409
149,15,pond_PCA,weights_sqr8,2862,16826,1764,2371,0.8264282416152458,0.6186770428015564,0.5469138161666348,0.5805862663556143,0.9051102743410435
150,16,manhattan,uniform,2491,17810,780,2742,0.8521596776224657,0.7615408132069703,0.4760175807376266,0.5858419567262465,0.958041958041958
151,16,manhattan,distance,2671,17659,931,2562,0.8533769886244386,0.7415324819544697,0.5104146760940187,0.6046406338426711,0.949919311457773
152,16,manhattan,weights_sqr,2702,17612,978,2531,0.8527053687612811,0.7342391304347826,0.5163386202942862,0.6063053966116908,0.9473910704679935
153,16,manhattan,weights_sqr4,2800,17312,1278,2433,0.8442261679889183,0.6866110838646395,0.5350659277660997,0.6014391579851789,0.9312533620225928
154,16,manhattan,weights_sqr8,2851,16765,1825,2382,0.8234059522310372,0.6097091531223268,0.5448117714504108,0.5754364718942374,0.9018289402904788
155,16,pond_PCA,uniform,2459,17841,749,2774,0.8521177013810184,0.7665211970074813,0.46990254156315686,0.5826323895273071,0.9597095212479828
156,16,pond_PCA,distance,2634,17693,897,2599,0.8532510599000965,0.745964316057774,0.5033441620485382,0.6010953902327705,0.9517482517482517
157,16,pond_PCA,weights_sqr,2708,17649,941,2525,0.8545103471435168,0.7421211290764593,0.5174851901394993,0.609772573744652,0.9493813878429262
158,16,pond_PCA,weights_sqr4,2804,17379,1211,2429,0.8472064811316795,0.6983810709838107,0.5358303076629085,0.606401384083045,0.9348574502420657
159,16,pond_PCA,weights_sqr8,2861,16832,1758,2372,0.8266381228224825,0.6193981381251353,0.5467227211924326,0.5807957775071051,0.9054330285099516
160,17,manhattan,uniform,2625,17692,898,2608,0.8528312974856231,0.7451036048822026,0.5016243072807185,0.5995888533576975,0.9516944593867671
161,17,manhattan,distance,2658,17677,913,2575,0.8535868698316753,0.7443293195183422,0.5079304414293904,0.6038164470695139,0.9508875739644971
162,17,manhattan,weights_sqr,2693,17638,952,2540,0.8534189648658859,0.7388203017832647,0.5146187655264667,0.6066681685064205,0.9487896718665949
163,17,manhattan,weights_sqr4,2799,17328,1262,2434,0.8448558116106284,0.6892391036690471,0.5348748327918976,0.6023240800516462,0.9321140398063475
164,17,manhattan,weights_sqr8,2848,16769,1821,2385,0.8234479284724846,0.6099807239237524,0.5442384865278043,0.5752373257927692,0.9020441097364175
165,17,pond_PCA,uniform,2595,17719,871,2638,0.8527053687612811,0.7487016733987305,0.4958914580546532,0.5966203011840442,0.9531468531468531
166,17,pond_PCA,distance,2627,17719,871,2606,0.854048608487596,0.7510005717552888,0.5020064972291228,0.6017638300309243,0.9531468531468531
167,17,pond_PCA,weights_sqr,2695,17671,919,2538,0.8548881333165428,0.7457111234089652,0.515000955474871,0.6092460721148413,0.950564819795589
168,17,pond_PCA,weights_sqr4,2798,17383,1207,2435,0.8471225286487848,0.6986267166042447,0.5346837378176954,0.6057588222558996,0.9350726196880043
